This file contains run/runlet list for all the slugs in run1 after 25 %
mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and slug=42 and runlet.full_run='false' order by runlet.run_number, segment_number;
+------------+----------------+
| run_number | segment_number |
|      11379 |              3 | 
|      11379 |              4 | 
|      11379 |              5 | 
|      11379 |              6 | 
|      11379 |              7 | 
|      11379 |              8 | 
|      11379 |              9 | 
|      11380 |              0 | 
|      11381 |              0 | 
|      11381 |              1 | 
|      11381 |              2 | 
|      11382 |              0 | 
|      11382 |              1 | 
|      11382 |              2 | 
|      11383 |              0 | 
|      11383 |              1 | 
|      11384 |              0 | 
|      11384 |              1 | 
|      11384 |              2 | 
|      11384 |              3 | 
|      11384 |              4 | 
|      11384 |              5 | 
|      11384 |              6 | 
|      11384 |              7 | 
|      11385 |              0 | 
|      11385 |              1 | 
|      11385 |              2 | 
|      11385 |              3 | 
|      11385 |              4 | 
|      11385 |              5 | 
|      11385 |              6 | 
|      11385 |              7 | 
|      11385 |              8 | 
|      11386 |              0 | 
|      11386 |              1 | 
|      11386 |              2 | 
|      11387 |              0 | 
|      11387 |              1 | 
|      11387 |              2 | 
|      11387 |              3 | 
|      11387 |              4 | 
|      11387 |              5 | 
|      11387 |              6 | 
|      11388 |              0 | 
|      11388 |              1 | 
|      11388 |              2 | 
|      11388 |              3 | 
|      11388 |              4 | 
|      11388 |              5 | 
|      11388 |              6 | 
|      11388 |              7 | 
|      11388 |              8 | 
|      11388 |              9 | 
|      11389 |              0 | 
|      11389 |              1 | 
|      11389 |              2 | 
|      11389 |              3 | 
|      11389 |              4 | 
|      11390 |              0 | 
|      11390 |              1 | 
|      11390 |              2 | 
|      11390 |              3 | 
|      11390 |              4 | 
|      11390 |              5 | 
|      11390 |              6 | 
+------------+----------------+
122 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=99;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11391 |              0 | 
|      11391 |              1 | 
|      11392 |              0 | 
|      11392 |              1 | 
|      11392 |              2 | 
|      11392 |              3 | 
|      11392 |              4 | 
|      11392 |              5 | 
|      11392 |              6 | 
|      11393 |              0 | 
|      11394 |              0 | 
|      11394 |              1 | 
|      11395 |              0 | 
|      11395 |              1 | 
|      11395 |              2 | 
|      11396 |              0 | 
|      11396 |              1 | 
|      11396 |              2 | 
|      11396 |              3 | 
|      11396 |              4 | 
|      11396 |              5 | 
|      11396 |              6 | 
|      11396 |              7 | 
|      11396 |              8 | 
|      11397 |              0 | 
|      11397 |              1 | 
|      11397 |              2 | 
|      11398 |              0 | 
|      11398 |              1 | 
|      11398 |              2 | 
|      11398 |              3 | 
|      11399 |              0 | 
|      11399 |              1 | 
|      11399 |              2 | 
|      11399 |              3 | 
|      11399 |              4 | 
|      11399 |              5 | 
|      11399 |              6 | 
|      11399 |              7 | 
|      11400 |              0 | 
|      11400 |              1 | 
|      11401 |              0 | 
|      11401 |              1 | 
|      11402 |              0 | 
|      11402 |              1 | 
|      11402 |              2 | 
|      11403 |              0 | 
|      11404 |              0 | 
|      11405 |              0 | 
|      11405 |              1 | 
|      11405 |              2 | 
|      11405 |              3 | 
|      11406 |              0 | 
|      11406 |              1 | 
|      11406 |              2 | 
|      11406 |              3 | 
|      11406 |              4 | 
|      11407 |              0 | 
|      11407 |              1 | 
|      11407 |              2 | 
|      11407 |              3 | 
|      11407 |              4 | 
|      11407 |              5 | 
|      11407 |              6 | 
|      11407 |              7 | 
|      11407 |              8 | 
|      11407 |              9 | 
|      11407 |             10 | 
|      11407 |             11 | 
|      11408 |              0 | 
|      11408 |              1 | 
|      11408 |              2 | 
|      11408 |              3 | 
|      11408 |              4 | 
|      11408 |              5 | 
|      11408 |              6 | 
|      11408 |              7 | 
|      11408 |              8 | 
|      11408 |              9 | 
|      11409 |              0 | 
|      11409 |              1 | 
|      11409 |              2 | 
|      11409 |              3 | 
|      11409 |              4 | 
|      11409 |              5 | 
|      11409 |              6 | 
|      11409 |              7 | 
|      11409 |              8 | 
|      11409 |              9 | 
|      11410 |              0 | 
|      11410 |              1 | 
|      11410 |              2 | 
|      11410 |              3 | 
|      11410 |              4 | 
|      11410 |              5 | 
|      11410 |              6 | 
|      11410 |              7 | 
|      11410 |              8 | 
|      11410 |              9 | 
|      11411 |              0 | 
|      11411 |              1 | 
|      11411 |              2 | 
|      11411 |              3 | 
|      11411 |              4 | 
|      11411 |              5 | 
|      11411 |              6 | 
|      11411 |              7 | 
|      11411 |              8 | 
+------------+----------------+
108 rows in set (0.00 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=100;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      11413 |              0 | 
|      11413 |              1 | 
|      11414 |              0 | 
|      11414 |              1 | 
|      11414 |              2 | 
|      11414 |              3 | 
|      11414 |              4 | 
|      11414 |              5 | 
|      11414 |              6 | 
|      11414 |              7 | 
|      11414 |              8 | 
|      11415 |              0 | 
|      11415 |              1 | 
|      11415 |              2 | 
|      11415 |              3 | 
|      11415 |              4 | 
|      11415 |              5 | 
|      11415 |              6 | 
|      11415 |              7 | 
|      11415 |              8 | 
|      11415 |              9 | 
|      11416 |              0 | 
